type,prefix,no,location,moonCycle,origin,artist,description,attributes__category,attributes__gender,no (new),name,gene,moonPhase,image,attributes__trait1,attributes__trait2,attributes__mobility,attributes__intelligence,attributes__ability,attributes__aura,attributes__spirit,attributes__generation
Character,MCOC,91,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179091,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNiMwkMZA3ZmeEsmB3zBkWjU7KohEKBpFtf58jNyPQxHo,Adaptability,Alert,7,6,7,,,3
Character,MCOC,92,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179092,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmNYPbfceYxWPmYRhoSbQoBoKsvPXXtmHNfGhjtXUC5FgB,Adaptability,Alert,5,6,5,,,3
Character,MCOC,93,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179093,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbBnaHoo8LwJdgTPYBG7Arga5a2Qc6nscqNYQ2Z9ecjaj,Adaptability,Alert,6,6,7,,,3
Character,MCOC,94,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179094,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmX1BvnUaDPxHvUctcgcqig2JfsNdtd5CDeCxP3gUG6xwE,Adaptability,Alert,5,5,6,,,3
Character,MCOC,95,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179095,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZPZmnN2hMHPcr1VEEvsm7o3dgkvoCvvKwf1WCWCwyYUi,Adaptability,Alert,7,7,7,,,3
Character,MCOC,96,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179096,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmcy4kUJf5jn1e4Phkw5quJsAQAmDrXDeBHujadXuUyiLn,Adaptability,Alert,7,6,7,,,3
Character,MCOC,97,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179097,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXXqT9isvPpzJns1qdKFxWAWd3AiqPrJgwipqaQ9KdjQk,Adaptability,Alert,5,7,5,,,3
Character,MCOC,98,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179098,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmRUxyP6rEkJxAd3jdL6HQ6bhHoE6Azog824ZyL6hxrD3s,Adaptability,Alert,6,6,7,,,3
Character,MCOC,99,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179099,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmfPGN3Gx34FXaZ3Jio1fYvCSr1WRPybjE7TxcwAZuTmUA,Adaptability,Alert,7,5,6,,,3
Character,MCOC,100,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179100,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmVFvCJksx6UosSbaKMNnTPZTqULuXDYn3uWyoq4idy72o,Adaptability,Alert,6,7,6,,,3
Character,MCOC,101,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179101,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmUHY8Bp6SWKwUmE77UeFLjpvoeLK2hmRLpixKgmc4JjBg,Adaptability,Alert,6,5,6,,,3
Character,MCOC,102,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179102,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaEDwwgWAuciVHBfekt9dqs2vEBLuc2q6WfxEB85pZdqY,Adaptability,Alert,5,5,7,,,3
Character,MCOC,103,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179103,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmddMTkc6t4a9BC3jk9E5A6sEKhRES3L5NpKagjmRbiJcU,Adaptability,Alert,5,5,5,,,3
Character,MCOC,104,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179104,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTQ4kAitdfczcpqBZjUzqvmPyhYM3UJcbo5M45cUNX8WA,Adaptability,Alert,7,6,5,,,3
Character,MCOC,136,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179105,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmY8G9TSkG4RnX7V6hdMPRFbYAvEXinJa1GERxiVRnYres,Adaptability,Alert,5,5,6,,,3
Character,MCOC,105,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179106,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQa2J3CR1V7tV6E6Si8MUeuwBjaYqLBfn25qQqC9Pj9Fj,Adaptability,Alert,7,7,6,,,3
Character,MCOC,106,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179107,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmbpRYvjkK5ypETU9GptdrnLaVuivvr6PeFdcdr4nPZZzZ,Adaptability,Alert,5,7,7,,,3
Character,MCOC,107,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179108,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaZCDDFu6pawZMgCL2qMdyveQrCqS14ncvDv1ATF4xqUM,Adaptability,Alert,6,6,7,,,3
Character,MCOC,108,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179109,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaFZFcH4wVnntMqfJkSvuBu6vgpu7H9zPUbkkQNoNXVY5,Adaptability,Alert,5,7,5,,,3
Character,MCOC,109,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179110,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmcvXLUta4p2C4VtEh6DDG2D8chGe56n5YtxMuXGu4S4Dp,Adaptability,Alert,7,7,7,,,3
Character,MCOC,110,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179111,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmXsR7MLb2Q2wTnr2D3GMwZVRf3tuRDJ6Wq8jBNox1RT2G,Adaptability,Alert,6,5,7,,,3
Character,MCOC,111,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179112,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmQ386b6RsK4qB33LB9JyByTdpaVrAkH6ynpoXJXHT2EKK,Adaptability,Alert,7,5,5,,,3
Character,MCOC,112,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179113,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmP94ABM97tZVkJR3P4j8ghHZYLDef3RCDHtMFLfzXQobq,Adaptability,Alert,6,6,5,,,3
Character,MCOC,113,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179114,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmRADsZ9EM3qvGzzGX9D7vHhjiutYL7yFj6vq69taiHPEp,Adaptability,Alert,5,5,7,,,3
Character,MCOC,114,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179115,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/Qmb5yteNRSzsT9n2yrfRUWMbHhd3zUvhgqDefWzERnVH8P,Adaptability,Alert,7,7,6,,,3
Character,MCOC,115,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179116,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmdgjMZhqzzURNfPhY6excTAHqhFJMq82HAq6MxfyVXB1K,Adaptability,Alert,7,5,6,,,3
Character,MCOC,116,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179117,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZonuSCH3DcGJKXgyTGfqThW9vUZezUm8kZ61hdZ2VVGj,Adaptability,Alert,7,5,6,,,3
Character,MCOC,117,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179118,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZBHJvvbdcoN9hzmG6n89dYa6WcwjvjNVRhv9RAxpiWAc,Adaptability,Alert,6,5,6,,,3
Character,MCOC,118,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179119,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmfWyjsGHP3XCgZvtHvy4ndEaAo18CCyeU5nGbpAnLmRHZ,Adaptability,Alert,7,5,6,,,3
Character,MCOC,119,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179120,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTtGEtn6JLegYKF65c9BUwP4WLPqwPtCeaY8jv1h6ZKAj,Adaptability,Alert,5,6,6,,,3
Character,MCOC,120,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179121,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYSWnbsM7UxTGUHEQD1zvqsUrHccNtw6kAUegoYea7CCc,Adaptability,Alert,7,7,7,,,3
Character,MCOC,121,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179122,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmakBi1UFAAocZNBqd5hDm3wxrvRY964nzCYYzRxxEeaYv,Adaptability,Alert,7,6,7,,,3
Character,MCOC,122,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179123,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmWYWQAuW7nZzvNJLYkeGStGx44ekxJXFnJ43Cn7Tc4fFR,Adaptability,Alert,6,7,7,,,3
Character,MCOC,123,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179124,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmTjzdDFMUEQpUrtkG7j8h1RjDbk7Gn8PPPibr3WrXgr9t,Adaptability,Alert,5,6,7,,,3
Character,MCOC,124,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179125,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmabhSgC7gVcKkG74t7NG2Y4VeFEXAjiQudkR5tiFxERWP,Adaptability,Alert,7,7,6,,,3
Character,MCOC,125,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179126,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmZPHBRbWdhUpxoh8Vyb6ZZde54ATewVMyc3GwsYBN76Gd,Adaptability,Alert,5,7,7,,,3
Character,MCOC,126,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179127,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaY2zqSfRuicvwwBT3ePnEJyP2nR23X7oGCPqwssd4rvi,Adaptability,Alert,6,7,7,,,3
Character,MCOC,127,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179128,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmaJAeMkXCahrXSxfnfCCMC1XYkWPptF94TerNnYAR73qT,Adaptability,Alert,6,6,5,,,3
Character,MCOC,128,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179129,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmYKBzVbqrgGcDby3E6cPfWcHgKskHYz2fnJHRmVBV964T,Adaptability,Alert,7,6,6,,,3
Character,MCOC,129,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179130,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmPpRusoiTSphrVDqpGpYCJA1ediUkfFSoYBTdRV3F9snK,Adaptability,Alert,5,5,6,,,3
Character,MCOC,130,Moon,1,Dark Side,GIN,"With an even later bedtime than before, Orson is able to remain on watch longer and therefore be even more connected with the happenings of the moon. Minute by minute this owl is on the watch, ready to make necessary moves.",Moon Creature,Female,179131,Orson,Owl,First Quarter,https://ipfs.tothemoon.net/ipfs/QmPDRiTbcNW4WCdGU5oYUWdkjCs4r6LvSjWNnhxx1CK5Ki,Adaptability,Alert,6,6,5,,,3
